id,old_id,title,imgPath,caption,URL,dataPath,chartType,complexity,topic,bboxesPath
880,no_data-12390,And that Extremists Will Defeat Assad Concern that al Syria Qaeda or ooher extremistgroups could take control of Syria,imgs/880.png,"Outside Lebanon, concern that extremists will take control of Syria is greatest in Israel (82%) and Jordan (76%). The Turkish public again is somewhat less worried than its neighbors about events in Syria: only about half (49%) worry that extremists will emerge victorious from the battle with Bashar al-Assad’s government.",https://www.pewresearch.org/fact-tank/2014/06/16/in-countries-near-syria-widespread-fear-about-the-spread-of-violence-extremists/,data/880.txt,bar,simple,U.S. Politics & Policy,bboxes/880.json
881,no_data-12423,Twitter Growth over Time Percentofu.S. internetusers who use Twitter,imgs/881.png,"When Pew Research first began tracking Twitter usage in November 2010, 8% of online adults used the platform. As of January 2014, 19% of online adults were using Twitter. The last time we asked about Facebook in September 2013, we found 71% of internet users using the social network.",https://www.pewresearch.org/fact-tank/2014/06/11/can-twitter-survive-in-a-facebook-world-the-key-is-being-different/,data/881.txt,line,simple,Internet & Technology,bboxes/881.json
882,no_data-12439,% following each story very closely,imgs/882.png,"The Obama administration’s decision to exchange five Taliban prisoners for U.S. solider Bowe Bergdahl tied with reports about problems with care at veterans hospitals around the country as the public’s top story last week. Overall, 34% say they very closely followed each news story.",https://www.pewresearch.org/politics/2014/06/09/public-has-doubts-about-bergdahl-prisoner-exchange/,data/882.txt,bar,simple,U.S. Politics & Policy,bboxes/882.json
883,no_data-12441,"Payroll employment and the number of jobs needed to keep up with growth in the potential labor force since December 2007 160,000 Jobs needed 1400000 job shortfall",imgs/883.png,"As the above chart from the Economic Policy Institute (prepared before today’s jobs report) shows, the economy is still some 7 million jobs short of what it would need for the employment-to-population ratio to reach its pre-recession level. EPI economist Heidi Shierholz commented, “We are far, far from healthy labor market conditions.”",https://www.pewresearch.org/fact-tank/2014/06/06/chart-of-the-week-how-u-s-regained-all-its-lost-jobs-but-still-fell-behind/,data/883.txt,line,simple,Economy & Work,bboxes/883.json
884,no_data-12444,"Dwindling Number of World War II Survivors In millions 2.5 Source: Veterans Administration,",imgs/884.png,"President Obama marks the 70th anniversary of the pivotal invasion of Europe at a ceremony in Normandy, France, today to pay tribute to the 16 million Americans who served in World War II. The moment is a particularly special one, given the dwindling ranks of the “greatest generation” whose members fought in that costly battle.
Just over one million World War II veterans survive today, according to Veterans Administration figures collected by The National WWII Museum.",https://www.pewresearch.org/fact-tank/2014/06/06/on-d-day-anniversary-only-1-million-world-war-ii-veterans-still-alive/,data/884.txt,bar,simple,U.S. Politics & Policy,bboxes/884.json
885,no_data-12447,"Significant Job Losses at U.S. Consumer Magazines Number ofmagazinejobs, in thousands",imgs/885.png,"The difficult economic climate in the industry has taken its toll on magazine jobs in the past decade. Overall employment on both the business and editorial sides of U.S. magazines fell 3% in 2013, following a 4% decline in 2012, according to Advertising Age’s analysis of recent Bureau of Labor Statistics data. Over the longer term, consumer magazines have shed a total of 41,500 jobs since 2003 (a 28% drop).",https://www.pewresearch.org/fact-tank/2014/06/05/time-inc-spinoff-reflects-a-troubled-magazine-business/,data/885.txt,line,simple,Journalism & Media,bboxes/885.json
886,no_data-12450,Gen X Stands Out for Its Pessimism About Retirement % saying they are not confident about having enough money for retirement enough (2012),imgs/886.png,"To be fair, there are a few metrics that don’t fit this straightforward pattern of generational evolution. For example, over the course of their voting lives, older Gen Xers have tended to be more Republican than both older Boomers and younger Millennials. Also, Xers are more pessimistic than both of those larger generations that they’ll have enough money for their retirement – though some of that negativity is doubtless tied to the economic stresses of middle age.",https://www.pewresearch.org/fact-tank/2014/06/05/generation-x-americas-neglected-middle-child/,data/886.txt,bar,simple,Social & Demographic Trends,bboxes/886.json
887,no_data-12453,"Median Square Footage of New Homes, by Region 2,338 North Mid South West",imgs/887.png,"The Census Bureau’s recent report on characteristics of newly built housing reveals lots of interesting regional variations, beyond the widely reported fact that median square footage of single-family homes has resumed its pre-housing crash climb.
For one, housing hasn’t grown evenly in all regions of the country. New homes are largest in the South, where the median floor area last year was 2,469 square feet; they’re smallest in the Midwest, at a median 2,177 square feet. (The median for the whole country is 2,384 square feet.) But over the past four decades, home size has grown the most in the Northeast: The median floor area of a new home there was 61% above the corresponding median in 1973.",https://www.pewresearch.org/fact-tank/2014/06/04/want-a-three-car-garage-youre-more-likely-to-find-it-in-the-midwest/,data/887.txt,bar,simple,Economy & Work,bboxes/887.json
888,no_data-12460,Most Say Hosting World Cup Is Bad for Brazil,imgs/888.png,"Brazilians are also concerned about the impact that hosting the World Cup, which begins June 12, will have on their country. About six-in-ten (61%) think hosting the event is a bad thing for Brazil because it takes money away from schools, health care and other public services — a common theme in the protests that have swept the country since June 2013. Just 34% think the World Cup, which Brazil will host for the first time since 1950 and which could attract more than 3.5 million people to the nation’s twelve host cities, will create more jobs and help the economy.",https://www.pewresearch.org/global/2014/06/03/brazilian-discontent-ahead-of-world-cup/,data/888.txt,pie,simple,Global Attributes & Trends,bboxes/888.json
889,no_data-12461,"Inflation, Crime, Health Care and Corruption Top Concerns is a very big problem",imgs/889.png,"The survey also finds widespread concern about rising prices: 85% say this is a major problem in the country. And at least two-thirds also say a lack of employment opportunities and the gap between the rich and the poor are very big problems.
In addition to economic concerns, large majorities also describe crime (83%), health care (83%), political corruption (78%) and poor quality schools (64%) as major problems. To be sure, these are not new challenges in Brazil. Pew Research surveys conducted since 2010 have documented similarly widespread concern with a range of social, political and economic issues, including crime, corruption and inflation. But the current level of frustration Brazilians express with their country’s direction, its economy and its leaders is unmatched in recent years.",https://www.pewresearch.org/global/2014/06/03/brazilian-discontent-ahead-of-world-cup/,data/889.txt,bar,simple,Global Attributes & Trends,bboxes/889.json
890,no_data-12488,"Over Two Decades, Little Change in Share of Minority Employment at Newspapers 16%",imgs/890.png,"If Baquet is an historic figure at the Times, he is also part of a small minority at U.S. news outlets. Our data analysis finds that in newspaper newsrooms, the percentage of overall staffers and supervisors who are black, Hispanic, Asian, Native American or multiracial has remained virtually unchanged in the past two decades—accounting for about one in every 10 positions. The situation is slightly different in broadcast news, where minority staffers are still vastly outnumbered, but their presence has, in some cases, risen modestly.
According to the 2012 newspaper newsroom census from the American Society of News Editors (the latest available data), minorities account for 12% of the workforce. That represents virtually no change since 1994, when minorities represented 11% of newsroom employees and a decline from the high point of 14% in 2005. (The percentage of women in newsrooms has also remained unchanged—at around 35%—since the late 1990s.)",https://www.pewresearch.org/fact-tank/2014/05/28/as-the-new-york-times-first-black-executive-editor-dean-baquet-is-in-a-distinct-minority/,data/890.txt,bar,simple,Journalism & Media,bboxes/890.json
891,no_data-12490,America's Place in the World we should 'mind our own business internationally...,imgs/891.png,"A growing number of Americans want to see the U.S. less involved abroad after more than a decade of war in Iraq and Afghanistan. In a Pew Research Center survey last fall, 52% of the public said the U.S. should “mind its own business internationally and let other countries get along the best they can on their own” — the first time since 1964 than more than half the public held that view. About four-in-ten (38%) disagreed. An NBC News/Wall Street Journal poll last month produced similar results.
This is all during a time when Americans believe U.S. influence in the world is declining. About half (53%) said the U.S. role as a world leader is less important and powerful than 10 years ago while only 17% said it was more important. Seven-in-ten said the U.S. is less respected by other countries than in the past. About an equal number favored a shared leadership role in the world with far fewer saying the U.S. should be the single world power.",https://www.pewresearch.org/fact-tank/2014/05/28/obama-charts-a-new-foreign-policy-course-for-a-public-that-wants-the-focus-to-be-at-home/,data/891.txt,line,simple,Global Attributes & Trends,bboxes/891.json
892,no_data-12529,Middle East Christian population,imgs/892.png,"Since 2010, there has been considerable population change in the region due to war in Iraq and Syria, hostilities in other countries and related migration, but there is little reliable data to measure overall regional shifts in the last few years. Many Christians have left Iraq in recent years, though many stayed in the Middle East, fleeing to neighboring countries such as Jordan.
Most of the Christians in the Middle East (65%) are Orthodox Christians, including members of the Coptic Orthodox, Greek Orthodox and Syriac Orthodox churches. Catholics are a minority among the overall Christian population in the Middle East (27%), with slightly more than 2 million people. The rest of the Christians in the region are Protestant (7%).
Egypt has the largest Christian population in the Middle East, according to Pew Research estimates, which are based on Egyptian censuses. Leaders of the Coptic Orthodox Church in Egypt claim a much higher number of Christians in Egypt than are seen in Egypt’s census.",https://www.pewresearch.org/fact-tank/2014/05/19/middle-easts-christian-population-in-flux-as-pope-francis-visits-holy-land/,data/892.txt,pie,simple,Religion & Public Life,bboxes/892.json
893,no_data-12553,WaPo-Kaiser: Most Veterans of Post-9/11 Wars Give VA Low Marks %post 9/11 veterans rating thejob the Veterans Administration is doing to meet the needs ofmilitary,imgs/893.png,"Veterans of the post-9/11 wars are among those who give the VA low marks. A survey conducted Aug. 1 – Dec.15 last year by the Washington Post and Kaiser Family Foundation of soldiers who had served in Iraq or Afghanistan found that 58% rated the job the VA was doing to meet the needs of veterans as only fair or poor, while just 38% graded it excellent or good.
The veterans agency fared somewhat better in an extensive survey of post-9/11 veterans conducted in 2011 by the Pew Research Center. About half (51%) said the VA was doing an excellent or good job in meeting the needs of military veterans (with 12% rating it excellent) while 44% rated it only fair or poor.",https://www.pewresearch.org/fact-tank/2014/05/15/veterans-administration-critics-include-the-soldiers-who-served-in-post-911-wars/,data/893.txt,bar,simple,U.S. Politics & Policy,bboxes/893.json
894,no_data-12569,Yet Frustration with Brussels Remains Median percent needs of citizens,imgs/894.png,"But Europeans still think the EU doesn’t listen, is out of touch, intrusive and inefficient. People across Europe overwhelmingly think that their voice is not heard in Brussels, home to the EU. Majorities in all seven countries surveyed think their voice does not count in the EU. Italians (81%) and Greeks (80%) are particularly disheartened and 71% of Germans share this sense of powerlessness. A median of 65% say the EU does not understand their needs, a median of 63% see the EU as intrusive, and a median of 57% hold the view that the EU is inefficient.",https://www.pewresearch.org/fact-tank/2014/05/12/5-key-takeaways-from-the-european-union-survey/,data/894.txt,bar,simple,U.S. Politics & Policy,bboxes/894.json
895,no_data-12573,Yet Frustration with Brussels Median % the needs of its citizens,imgs/895.png,"But, as the electorate heads to the polls beginning May 22, publics across Europe overwhelmingly think that their voice is not heard in Brussels, home to the EU. Majorities in most countries complain that the EU does not understand their needs and is intrusive and inefficient. And they express little enthusiasm for giving the EU greater power on economic issues.",https://www.pewresearch.org/global/2014/05/12/a-fragile-rebound-for-eu-image-on-eve-of-european-parliament-elections/,data/895.txt,bar,simple,Global Attributes & Trends,bboxes/895.json
896,no_data-12582,Half of the British Now Want to Remain in the EU,imgs/896.png,"And with this turnaround, British support for remaining in the European Union has picked up. By 50% to 41%, the British now want to remain in the EU. In 2013 the public was divided, with 46% wanting to stay and an equal share wanting to leave.",https://www.pewresearch.org/global/2014/05/12/a-fragile-rebound-for-eu-image-on-eve-of-european-parliament-elections/,data/896.txt,pie,simple,Global Attributes & Trends,bboxes/896.json
897,no_data-12604,Russians Look Beyond Current Borders,imgs/897.png,"In Russia proper, the public also sees the matter as closed. More than eight-in-ten Russians (84%) think the March 16th referendum was fair and even more (89%) say Kyiv ought to validate the results, according to a new Pew Research survey in Russia, conducted among 1,000 randomly selected adults between April 4-20. The same survey finds that majorities of Russians (61%) agree that there are parts of neighboring countries that belong to Russia, and that the collapse of the Soviet Union was a great tragedy (55%). While the poll did not explicitly ask Russians whether they supported the Kremlin taking military action to protect ethnic Russians in Ukraine, nearly two-thirds (65%) agree that military action is sometimes necessary to maintain order in the world.",https://www.pewresearch.org/global/2014/05/08/despite-concerns-about-governance-ukrainians-want-to-remain-one-country/,data/897.txt,pie,simple,Global Attributes & Trends,bboxes/897.json
898,no_data-12607,opt-out mothers,imgs/898.png,"And yet, when examining the total population of mothers who stay at home with their children, these so-called “opt-out moms” make up a very small share (4%). Most of the recent growth in stay-at-home moms has been driven by those with less education, according to a recent Pew Research Center report.",https://www.pewresearch.org/fact-tank/2014/05/07/opting-out-about-10-of-highly-educated-moms-are-staying-at-home/,data/898.txt,pie,simple,Social & Demographic Trends,bboxes/898.json
899,no_data-12609,"Decline in Share of Catholics Among Hispanics, 2010-2013 Using Pew Research's standard survey question about identify religion, % of survey Hispanic adults who identify as",imgs/899.png,"On the one hand, the percentage of Latinos in the U.S. who are Catholic is declining, according to a major new Pew Research Center report. A majority (55%) of the nation’s estimated 35.4 million Latino adults – or about 19.6 million Latinos – identify as Catholic, but that’s down from two-thirds (67%) as recently as 2010. Today, nearly one-in-four Latino adults (24%) are now former Catholics. (We also asked about the reasons Latinos are leaving Catholicism.)",https://www.pewresearch.org/fact-tank/2014/05/07/fewer-hispanics-are-catholic-so-how-can-more-catholics-be-hispanic/,data/899.txt,bar,simple,Social & Demographic Trends,bboxes/899.json
900,no_data-12611,"More Search Google for 'Flowers' Around Mother's Day Than Valentine 's Day Popularity of ""flowers in Google searches by week, January 2010 to May 2014 Highest Mother's Day of interest",imgs/900.png,"Today, more Americans search for “flowers” around Mother’s Day than Valentine’s Day, according to Google Trends data for the last 10 years. While the volume of searches for “flowers” in the United States are stable through most of the year, searches peak on the Friday before Mother’s Day and on Valentine’s Day. Google’s Trends tool measures the popularity of a search term relative to all searches in the United States. Data are reported on a scale from 0 to 100.",https://www.pewresearch.org/fact-tank/2014/05/06/mothers-day-beats-valentines-day-in-google-flowers-search/,data/900.txt,line,simple,Internet & Technology,bboxes/900.json
901,no_data-12616,"U.S. Hiring Rate is Flat Seasonally adjusted, as a percentage of total employment",imgs/901.png,"The monthly Job Openings and Labor Turnover Survey, or JOLTS, provides estimates of vacancies, hires, voluntary quits and involuntary separations starting in December 2000. (The latest JOLTS numbers are from February; March numbers are due to be released this coming Friday.) The most immediately striking thing about the JOLTS numbers is how flat hiring has been for some time. February’s seasonally adjusted hiring rate — defined as hires as a percentage of total nonfarm employment — was 3.3%, the same as it’s been since October last year. In fact, there’s been no significant improvement in the hiring rate for nearly three years. By comparison, the hiring rate before the Great Recession typically was at or near 4%.",https://www.pewresearch.org/fact-tank/2014/05/06/americans-still-sour-on-the-economy-despite-falling-unemployment/,data/901.txt,line,simple,Economy & Work,bboxes/901.json
902,no_data-12626,49% Say Major Provisions of ACA Are ‘Here to Stay’,imgs/902.png,"When asked about the health care law’s future, 49% of Americans say they think the law’s major provisions are probably “here to stay” while 43% say they probably will be eliminated. As expected, opinions about the law’s fate are linked to underlying views of the ACA. Still, about a quarter of the law’s supporters (27%) say its major provisions may be eliminated, while 67% say they are probably “here to stay.” Conversely, a third of ACA opponents (36%) say key aspects of the law will likely remain in place; 55% expect them to be eliminated.",https://www.pewresearch.org/politics/2014/05/05/midterm-election-indicators-daunting-for-democrats/,data/902.txt,pie,simple,U.S. Politics & Policy,bboxes/902.json
903,no_data-12659,Incomes,imgs/903.png,"But the American rich still make considerably more than other countries’ rich. At the 95th percentile, U.S. per-capita income was nearly $60,000, more than $10,000 ahead of Canada’s top earners.",https://www.pewresearch.org/fact-tank/2014/04/25/chart-of-the-week-u-s-middle-class-no-longer-the-worlds-richest/,data/903.txt,line,simple,Economy & Work,bboxes/903.json
904,no_data-12661,Digital display ad revenues 2013,imgs/904.png,"In 2013, overall digital display advertising accounted for $17.7 billion, up from $14.8 in 2012. But five major technology companies—Facebook, Google, Yahoo, Microsoft and AOL—accounted for 51% of that nearly $18 billion in revenue in 2013. That share is up substantially from 38% in 2009 and it edged up slightly from 2012 (50%).
Facebook has sprinted past Google to become the biggest player in the digital display ad market, bringing in $3.17 billion in revenue in 2013 compared with $2.99 billion for Google. As recently as 2009, Facebook controlled only 7% of the digital display market.",https://www.pewresearch.org/fact-tank/2014/04/25/as-digital-ad-sales-grow-news-outlets-get-a-smaller-share/,data/904.txt,pie,simple,Journalism & Media,bboxes/904.json
905,no_data-12677,India rape problem,imgs/905.png,"A national poll conducted by the Pew Research Center between December 7, 2013, and January 12, 2014 shows that nine-in-ten Indians agree that the crime of rape is a “very big problem” in the country. Further, roughly eight-in-ten (82%) say the problem is growing. While four of the men convicted in the infamous Delhi case were given the death penalty, nearly three-in-four Indians (74%) say that the laws in the country are too lax when it comes to punishing cases of rape. About as many (78%) fault the country’s police for not being strict enough in investigating such cases.",https://www.pewresearch.org/global/2014/04/22/indians-see-rape-as-major-national-problem/,data/905.txt,pie,simple,Global Attributes & Trends,bboxes/905.json
906,no_data-12687,Americans believe U.S. trade with Japan is a good thing,imgs/906.png,"A recent survey from the Pew Research Center found that a majority of Americans (55%) believe the Trans-Pacific Partnership is a good thing, while just 25% think the agreement will be bad for the country and 19% don’t have an opinion. While more Democrats (59%) and independents (56%) support the trade pact, roughly half of Republicans (49%) also see U.S. membership in the TPP as positive. Americans ages 18-29 are also more likely than their older counterparts to view the agreement favorably.
Americans embrace the idea of expanding trade relations specifically with Japan. Fully 74% in the U.S. say increased trade with Japan would be a good thing, and 29% think it would be very good for the U.S. The belief that increased trade with Japan is a very good thing is shared across the political spectrum and has strong backing among the college-educated, 42% of whom hold that view.",https://www.pewresearch.org/fact-tank/2014/04/21/majority-in-u-s-back-trade-treaty-obama-likely-to-discuss-on-japan-trip/,data/906.txt,pie,simple,Global Attributes & Trends,bboxes/906.json
907,no_data-12689,"Google Searches for 'Church' Rise as Christian Holidays Near Popularity of ""church"" in Google searches by week, 2013",imgs/907.png,"More Americans search for “church” around Easter than at any other time, with the Christmas season usually ranking second, according to Google Trends data between 2004 and 2013. Google’s Trends tool measures the popularity of a search term relative to all searches in the United States. Data are reported on a scale from 0 to 100.
In 2013, the highest share of searches for “church” are on the week of Easter Sunday, followed by the week of Christmas and the week of Ash Wednesday, the day that marks the beginning of Lent.
The lowest share of searches occur on the week of Thanksgiving in November each year, and the summer months have consistently low levels of interest in web searches for “church.” Sociologists also have previously reported low levels of church attendance during the summer months. Laurence Iannaccone and Sean Everton analyzed weekly attendance records from churches and argued that people are less likely to attend church when the weather outside is just right in a journal article titled “Never on Sunny Days.”",https://www.pewresearch.org/fact-tank/2014/04/18/when-easter-and-christmas-near-more-americans-search-online-for-church/,data/907.txt,area,simple,Internet & Technology,bboxes/907.json
908,no_data-12713,Countries with Most People Viewing Contraceptive Use as Immoral % who say rusing contraceptives is morally unacceptable rusing,imgs/908.png,"Several African nations stand out among the most conservative on the issue of contraceptive use, according to a recent Pew Research Center survey of people in 40 countries. Nigeria, Ghana, Uganda, Kenya and Senegal ranked among the nine countries with the most moral opposition to contraception.
In Nigeria and Ghana, roughly half or more of each population said that contraceptive use is morally unacceptable (54% and 52%, respectively). Out of the 40 countries surveyed, only Pakistan (65%) had a higher rate of opposition.
There is less moral objection to contraception in the other sub-Saharan African nations in the survey, but significant shares in Uganda (38%), Kenya (33%) and Senegal (28%) said contraceptive use is morally wrong. The comparable figure for the U.S. is 7%.",https://www.pewresearch.org/fact-tank/2014/04/16/africans-among-the-most-morally-opposed-to-contraception/,data/908.txt,bar,simple,Religion & Public Life,bboxes/908.json
909,no_data-12719,Few See Using Contraceptives as Morally Unacceptable unacceptable % who say using contraceptives ismorally unacceptable say using,imgs/909.png,"Among the eight issues included in the survey, people seemed most comfortable with the practice of using contraceptives. Only a median of 14% across the 40 countries said that using contraceptives (we did not specify exactly what kind of contraceptive) was morally wrong, while 54% said they personally believed it was acceptable. A further 21% said it was not a moral issue. Only in Pakistan, Nigeria and Ghana did half or more say contraceptives were immoral.",https://www.pewresearch.org/fact-tank/2014/04/15/whats-morally-acceptable-it-depends-on-where-in-the-world-you-live/,data/909.txt,bar,simple,Global Attributes & Trends,bboxes/909.json
910,no_data-12722,Some Americans like doing their income taxes as April 15 deadline nears,imgs/910.png,"1 A third (34%) of Americans liked or loved doing their taxes, according to the survey we conducted at this time last year. Of course, that left 56% who didn’t like the annual exercise including 26% who hated doing their taxes. Among those who liked doing taxes, the largest share said it was to get a refund followed by those who said they didn’t mind or prided themselves for being good at. The IRS says the average refund so far this year is $2,792.",https://www.pewresearch.org/fact-tank/2014/04/15/on-tax-day-americans-views-of-taxes-and-the-irs/,data/910.txt,pie,simple,Economy & Work,bboxes/910.json
911,no_data-12738,Small Digital News Sites %of digitalnews outlets analyzed Had three or fewer,imgs/911.png,"While there is variation within this universe of digital native news outlets, our analysis of 438 of them has found that many fit a different composite: The typical outlet is between four and six years old; editorially, it is focused on coverage of local or even neighborhood-level news; it is just as likely to operate as a nonprofit organization as for-profit model; and it has a lean full-time editorial staff of three or fewer people.",https://www.pewresearch.org/fact-tank/2014/04/10/small-digital-news-sites-young-lean-and-local/,data/911.txt,bar,simple,Journalism & Media,bboxes/911.json
912,no_data-12739,"GOP Voters More Likely to See ACA as Very Important' to their Vote % ofregistered voters saying stance on health care law is *very important"" to their vote in congressional election",imgs/912.png,"In looking ahead to this fall’s elections, Republicans are more likely than Democrats to view a candidate’s position on the Affordable Care Act as very important to their vote. A new national survey finds that 64% of Republican registered voters say a candidate’s stance on the health care law will be very important in their voting decision, compared with 52% of Democrats and 45% of independents.",https://www.pewresearch.org/politics/2014/04/10/more-republicans-see-health-care-stance-as-very-important-to-midterm-vote/,data/912.txt,bar,simple,U.S. Politics & Policy,bboxes/912.json
913,no_data-12756,Germans Want Germans to Negotiate Trade Deals,imgs/913.png,"Finally, TTIP is being negotiated at a time of rising anti-EU sentiment across Europe, including in Germany. A growing number of people are questioning some of the founding principles of the European Union (see the 2013 Pew Research Center report on the topic), including the right of the European Commission to negotiate all trade agreements for EU member states.
Asked whether the European Union should negotiate international trade agreements on behalf of Germany or should the German government negotiate trade accords for Germany, by more than two-to-one (65% to 28%) Germans say Berlin not Brussels should be the negotiator. Support for this reassertion of the nation state’s role in international commercial agreements is particularly strong (73%) among members of the Christian Democratic Union, Christian Social Union and the Free Democratic Parties. Backing for returning this authority to Berlin is strong, but somewhat less so (60%), among members of the Social Democratic Party.",https://www.pewresearch.org/global/2014/04/09/support-in-principle-for-u-s-eu-trade-pact/,data/913.txt,pie,simple,Global Attributes & Trends,bboxes/913.json
914,no_data-12763,"Most Indians Own Getting a Cell Phone, but Few Use Them for Getting Political News %yes Own a cell phone % ofcell phone owners who regularly Take pictures/video",imgs/914.png,"While internet access is lagging in India, cell phone usage is much more prevalent, with 77% of the population owning a mobile device. About half of Indians who own a cell phone use them to send text messages, but only 37% use the devices to take pictures or video. Even smaller shares of mobile phone owners use the devices to access a social networking site (9%) or to get political news and information (8%). These figures are well below the median percentages that we found in other emerging and developing countries.",https://www.pewresearch.org/fact-tank/2014/04/08/in-india-few-use-social-media-to-share-political-views/,data/914.txt,bar,simple,Internet & Technology,bboxes/914.json
915,no_data-12767,"Average Weekly Child-Care Expenses Paid by families with employed mothers, for all children younger than 15",imgs/915.png,"Mothers who do work are paying more than ever for child care. In inflation-adjusted dollars, average weekly child care expenses for families with working mothers who paid for child care (24% of all such families) rose more than 70% from 1985 ($87) to 2011 ($148), according to research by the Census Bureau. For those families, child-care expenses represent 7.2% of family income, compared to 6.3% in 1986 (the earliest year available).
But child care costs hit families at different income levels very differently, according to the census data. In 2011, for instance, families with employed mothers whose monthly income was $4,500 or more paid an average of $163 a week for child care, representing 6.7% of their family income. Families with monthly incomes of less than $1,500 paid much less –$97 a week on average — but that represented 39.6% of their family income.",https://www.pewresearch.org/fact-tank/2014/04/08/rising-cost-of-child-care-may-help-explain-increase-in-stay-at-home-moms/,data/915.txt,area,simple,Social & Demographic Trends,bboxes/915.json
916,no_data-12778,WaPo/Kaiser: Adjusting to Civilian Life % ofpost- 9/11 veterans who said re military adjustmentto civilian life was...after their active military service,imgs/916.png,"When it came to re-adjusting to civilian life, half of veterans told the Post/Kaiser it was somewhat or very difficult; 49% said it was somewhat or very easy. That was roughly the same as the Pew Research survey found in 2011, with 44% reporting difficulty in readjustment.",https://www.pewresearch.org/fact-tank/2014/04/04/washpostkaiser-many-iraq-and-afghanistan-veterans-bring-home-the-burdens-of-war/,data/916.txt,bar,simple,U.S. Politics & Policy,bboxes/916.json
917,no_data-12781,"Write- Ins for ""Some Other Race"" Among Hispanics in ""Some the 2010 Census Percent of self-reported Hispanics who filled in the ""some other race box with Mexican 44. 3% Hispanic 22 7 Latin American 10. 0 Note: Each cate gory consists of multiple, equivalent write-in res ponses For example, responses such as Mexican American' and Mexico were coded as ""Mexican"" by the Census Bureau; ""Hispana and *Hispano were coded as ""Hispanic Latino"" and Latin"" were coded as *Latin American' Pue rtornqueno"" and Boricua were coded as",imgs/917.png,"According to a new Census report released last week, about one-third of the 47.4 million self-identified Hispanics chose “some other race” when describing their racial identity. Among them, 44.3% wrote in Mexican, Mexican American or Mexico in the box provided. An additional 22.7% wrote in Hispanic or Hispano or Hispana as their race and another 10.0% wrote in Latin American or Latino or Latin.",https://www.pewresearch.org/fact-tank/2014/04/04/mexican-hispanic-and-latin-american-top-list-of-race-write-ins-on-the-2010-census/,data/917.txt,bar,simple,Social & Demographic Trends,bboxes/917.json
918,no_data-12782,"""Some Other Race"" Responses 2010 by Hispanic Origin Group Responses in 2010 Percent of self -identified Hispanics who selected *some other race Guatemalan 43 4% Ecuadorian 34.2 Mexican 32 8 All Hispanics 30. 5",imgs/918.png,"The new Census Bureau report also detailed “some other race” responses by Hispanic origin groups. About 43.4% of Guatemalan origin Hispanics selected the category, as did 42.9% of Salvadorans and 37.7% of Hondurans, the three highest shares among Hispanic origin groups. By contrast, just 5.2% of Cubans, 8.1% of Argentineans and 8.9% of Uruguayans selected “some other race.”",https://www.pewresearch.org/fact-tank/2014/04/04/mexican-hispanic-and-latin-american-top-list-of-race-write-ins-on-the-2010-census/,data/918.txt,bar,simple,Social & Demographic Trends,bboxes/918.json
919,no_data-12793,One-quarter of seniors use online social networks,imgs/919.png,"Among older adults, tablets and e-book readers are as popular as smartphones: Among the general public, smartphones are much more common than either tablet computers or e-book readers, such as Kindles or Nooks. But tablets, e-book readers, and smartphones are each owned by an identical 18% of older adults. In fact, the proportion of older adults who own either a tablet or an e-book reader is actually larger than the proportion owning a smartphone. Some 27% of seniors own a tablet, an e-book reader, or both, while 18% own a smartphone.
Today 46% of online seniors (representing 27% of the total older adult population) use social networking sites such as Facebook, and these social network adopters have more persistent social connections with the people they care about.",https://www.pewresearch.org/internet/2014/04/03/older-adults-and-technology-use/,data/919.txt,pie,simple,Internet & Technology,bboxes/919.json
920,no_data-12797,"On Drug Policy, Gov’t Should Focus More On …",imgs/920.png,The public appears ready for a truce in the long-running war on drugs. A national survey by the Pew Research Center finds that 67% of Americans say that the government should focus more on providing treatment for those who use illegal drugs such as heroin and cocaine. Just 26% think the government’s focus should be on prosecuting users of such hard drugs.,https://www.pewresearch.org/politics/2014/04/02/americas-new-drug-policy-landscape/,data/920.txt,pie,simple,U.S. Politics & Policy,bboxes/920.json
921,no_data-12804,Majority of Americans Say U.S. Should Mind Its Own Business Internationally,imgs/921.png,"Unsurprisingly all the polls show that Americans don’t want to get too involved in Ukraine’s problems with Russian encroachment, just as they have been disinclined to get drawn into other recent world trouble spots, including Syria, Egypt and Libya. This is not surprising because in record numbers, Pew Research Center surveys find Americans saying the U.S. should mind its own business and let other countries get along as best they can.",https://www.pewresearch.org/fact-tank/2014/04/01/americans-disengaged-feeling-less-respected-but-still-see-u-s-as-worlds-military-superpower/,data/921.txt,line,simple,Global Attributes & Trends,bboxes/921.json
922,no_data-12812,Indians Dissatisfied with Country’s Direction,imgs/922.png,"More than twice as many Indians are dissatisfied as satisfied with the way things are going in the country (70% vs. 29%). And this discontent is shared by those who would like to see the Hindu-nationalist opposition Bharatiya Janata Party (BJP) lead the next Indian government, those who prefer the current governing coalition led by the left-of-center Indian National Congress (Congress) party and those who favor some other party to lead.",https://www.pewresearch.org/global/2014/03/31/indians-reflect-on-their-country-the-world/,data/922.txt,pie,simple,Global Attributes & Trends,bboxes/922.json
